text,sentiment
Ne A an haasayisiko hegee A wozanaan geles,1
ne ayee laappun keettay kayso kiyo,-1
Ne ayissi woridotayi,0
Ne ayssi gaadisha hinno.? Kawoy,0
Ne baxiyaa yaran days tanka nunika nu basuwaa ekenan agokoo,1
ne biyo ogee naxala gido,1
Ne donaddan hanno tayyee naa gittawu..andu.kehilppe .dosayis.,0
ne donawu essaa maatta mantta wolitaw,1
ne donnaa maggani,0
ne y kundda daakka tayishshay coo haasayoppa,-1
ne e boonuchaw bessarkisha xoosso,1
Ne issi asaaw ayyoo geliya an haasayisiko hegee A guuggiyako geles,1
Ne kaalaadan hano nuu qasi malancha neeni,1
Ne kawo gidiki wona hari oone,-1
Ne lanqen doossi Dage ,0
Ne mala zirxxa xoosi nuuyo gujo lo oo qofa . nenika ne gindiya kaaliyageeta ayifa . firiya tama toysopa dica nuyshay .,-1
Ne mala zirxxaa issuwaa wolayttassi diyakko odin odoo,1
Ne mali awaan dii koyro asi soon baa,-1
Ne mattan deiya ne isha ixayda Ethiopio dosays giyooge ne uluwan shibay qoncisabenabay de'es giyoga.,-1
ne naatun worqqa maayaa ,1
Ne oisha minotettaka wontto paacanakka,0
ne pula,0
Ne qaladana hano tayshaw.,0
ne qofayi Mayzes,0
Ne qoffaa wurssa akkekana xaykko gigissaa. FM iya baggaranne giddin ay mettoy de'i?,1
Ne Saluwa Biyakkonne Awun Halaasa Gaadii?,-1
Ne shin? giigite giyooge woygiooge? giigana gaada ne haassaya giigissa.,0
Ne wogeta FM xaabee ta diyosaa gakkennashin aybin ezgoo?,0
ne wolaitta gidoogan nuunikka ufayttiyo meraarae,0
Ne xaafuwafe amaretidaga wolay,0
nee gulbatadaa dendenaw?,0
Nee guyeraa betiyage simagagneyee tamasggana?,0
Nee mallay choriyako nuu yoo sa'ayi kiyyana,0
neen adare giiko wolaita asa asa eraka giyoga getahun gita asa,0
neen adare giiko wolaita asa asa eraka giyoga getahun gita asa,0
Neena waatane De a harab ba,0
Neeni awu kayso,-1
Neeni aybba hanikokka lo'ees neenara,0
Neeni sirmmiyoo bodditte potolikaa xoossa shene gidikko idimma ekkada kiyaasa.,-1
Neeni tumu wolaytaw eqida asa,1
Neeni tumu wolaytaw eqida asa. Harata guutta aybako menan agokona ettappe yaatid bana wokalidi hasayiyoga agidi wolayta sunttan xaafosona.,0
Nen haaga qofaan woyigayy,-1
Nena aybi geti choo bochopa herra kenadan,0
Nena haniden ekiso exso siyadi LA eriyogo tuma nu asasi hasayiyaba milatada yudawu godayi niyo zarana des ne boko Olen niyo gelasa koyi,0
Nena hano xaafa giidi kitidoo.aysi neepe meene.,0
Nena nanga karen diya asawuka qoppa Ufff erabegn,1
Nena Nerika Dentade?.Malaliyaba,0
Nena nerikaka lo asa tumasho,0
Nena nunikka beeridda Jee jee jee worabi,1
Nena yelay attuma naa kawee naati,1
Nenaani gereessay geli gelidi geemmarees. ,1
Nenaara diyaage ubbaa xooniyaaga ,1
Nenakka ayyiyya yelu wodalaa ganjee gamoyi,1
Nenakonne tuma haasaya. qofay guuxido nu naatussi yoota. Darotti nu sunttaa cayissoosona.,0
Nene Tumu Wolaitaa Onatettaw Baxettiya Wolayttaw Na'aa,1
Neni darotto attiyo gulantta kittaykka sure wolaytta donaa dichchanayo maddes.,1
neni ka nuyo immata appe daruwa nena nagos tayishawu ,1
Neni shin gaxan eqada durutte?,0
Nenika mina kala,0
Nenkka gereera etappe guuxxakka ,1
Nenna Ishi Wattanne Wolaitta Gamu wawu,-1
nenna nussi hawoodiyaan iimidaa xoosassi boonichoyii giido.,0
Nenna Wattadaka simma ehassi.tassi hashu,0
netus waiya asatusi amarato qalanika xafa oda metoy bawa morikiya corayosona banta uluwu akidageti zino otena mala biyosa yiosa digidageti eta,0
Neyyo ubbayika lo'es tashawu mina gin machiyo ekabena asaa malatasa ekabeyiki tashawu?,0
Ni gamuwa like gadasa,0
Niyi po'o,0
Niyo atto go godi ,1
Niyo sintawuka xumopo,1
niyone poorasa,1
Niyoo xoosi immo tamasganaa. Xayida asaa demmadasa,1
Niyu haness xosso,1
nu aawa shempuwa xoossay kehasan wotto gays ,1
Nu aawaa bizzawu Nu buqurawu Nu oonatettaa markkawu Waatanee..Sakkees ,1
Nu aawaati umaa wommbbaa Wogeta Omo valley civilization founder baasiida gita sheesha.,1
Nu aawantti nuna maaraa oyttennan shemppiyagiyonaa. ,1
Nu Aawatu Ababa Wandarota Xoossay Xonisana Yayopite Dagiye ,1
Nu aawayi gitane erancha a shemppuwa maaro,1
nu asaa eti bantta maado xallawu go'ettosona. wolayto hagaappe sinttawu eyatettay gidana,1
nu asati ha''ikka nu kawo Dagata cimena mala kase cega kalettidageti hagiddon nu kattaman dee'oosona geettees,-1
Nu asawu issipetettay baynaagaappe denddaagan hanno gakkanaashin qashettidosona.,-1
Nu asay awude xuuraa Naagiyogaa eraneeshsha?,0
Nu asay Ayssakko ba anne wogaa aggidi allagaabaa kaalliyoga dichchadan qofes harabay sunttaanne baagan sunttennanne sunttetenna,-1
Nu assape karera diyageta wattane.nunika harasan ottidi diyo gishaw hadara.harta bochena ogiyan be iyako.,1
Nu Awaa Shemppuwa Maaro Ay Halo Kiyane Hayiquss ,1
Nu awato ayoto ishato michoto hayaninta Tophiya payateta eqotafe odetiya odota osuwan peshite Inte heran gidin inte soni,1
Nu Bayraa wodala Ganiiyawuu Lo'ess,1
Nu biitani haniyaba issuwa issuwa kaalidi eta oosuwa birooni alamiyaw micana.,1
Nu biitiyana nu asayi yani hani karetiyodene tooshetiyode hagaape sintani eqqidi xeelikko. ,1
Nu biittaa asatti killi kikke asara gayittosson yaagiddi pissiyaa nu asaa suntta bashshiddi xaatta mocconnawu shishshiddayi oonne,0
Nu Biittayi Wolayta Kawoyi Dagata ,-1
Nu Dangarssawu puula puula ,-1
Nu deiyoyi ubassana Ayis Nu Donayika zena odiyogan gidin menfesawiyan gidin ayissi adhene?,1
Nu dere xoones isipetteta minitoss,1
nu deriya asa bonchoyka issi gala kiyana xossi giko.,1
Nu deriya Issippetettaa Naagidi Sarotettaa Ogiyan baaxetidi Wolaytta deriya Baaso maatata bonchchissana ,1
Nu  xaafiyoga harodessikka minttidi kallite kiita ekkida,1
Nu a diichanaw danddayiyay nuna kawo ossanchaykka baa beruwan goo'ettanaw koshees,1
Nu n hassayisso gishaw galatoosu ,1
Nu n suugidda minuwaw ,-1
Nu y osso dona gidana besses,-1
nu doonna hashshettidi dichchoos ,1
Nu dosio wodala ganjiyara nu dosio toho kuwasiya bolumara nagos gulanttan,1
Nu Gaammuwa Qaalaa Ubbayka eziggitte,1
Nu halchcho ubba hada gidis.,-1
Nu heeraa laamiyawu wottido wontto hidottati tumu lo eta iittay demoppo.,0
Nu heran issi erancha awati hagadan gosona xubbe tana qohassi giddi na u irimija sintawu gujis yagosona qashoy mintesippe attin shugisena miniko zaroy yana.,1
Nu ishaa shemifuwa maro Abebega Zelekega,1
Nu kawuuwaa iittay bochchopo,1
Nu kawuwawu nu giyogoo,0
Nu madoy xosa matape yana,1
Nu Matayi Bonicheto,1
Nu michees daro layttaa amottaas ,1
nu mooruwan yiida hargiya .maarota oyichoos nu xoisaa.,1
Nu mootaa ayssiyaa gadaway denttettana kooshees. Teme giiti giitaa awddekka,-1
Nu na'aa gitaw Hashshu ubbaakka saro gattees ,1
Nu Na'awu garmaama diga xoossi diishin aybikka hanenna,1
Nu na'ay andualemiy ba ay malatia deuwappe yidi baxetiyoge woliaytta hayttassa hega erudi ubbaykka andualema madana besetes,0
NU naggos intenna,0
Nu natu suttaa achanawu des xossay gukkidi attena,1
Nu nuuso matta bonchisenanni Hara seshabani ayibi gattide? ,1
Nu Oonattettaa Bollan Miniddi Oottikko Xooneeta.,1
Nu Qalla bonichetida wolaytatua hata finitisiyayine digiyay nuna ,0
Nu soo Boolumatoo keehin lo eetta Kumetta Wolaytta deree intte miyyiyan de'es.,1
Nu soonikka mari hayiqqo ,0
Nu Ubaayo Xossi Wolqa Gido.,1
Nu ubbay hargos ,-1
Nu wodala ganjjiyawu aybbeeshsha? suuttaara mizzoppa hodde,0
Nu Wolayta asaa kase tohossa Tophphiya huphphe Ambappe doomiddi bayizziddi yiis,-1
Nu Wolaytta dalgga mantte ottiyo ogiyassi ane nu naatetta nu ayye wolaytteessi attidi immos,0
Nu WoLQayi Soddon diya huuphe Qaacetta Ketta Sayinoppe Qera gakanawu oso sate ubban doya wottiyoga upayittidi erissos,-1
Nu WoLQayi Wolayitta deriya hayittaw hayidaw bonchuwaw Wolayittatetawnne Go'etuwawu camo baaxiya baaxetes,1
Nu wursidi siyida teme ne oyshashin,0
nu xoossan amanettos xoonana,1
Nuare dee'ga ubba xanega salune saye aayuu gunayage,1
Nubbay morettenaa xossi dishshin minitte alaggay dommo ,1
nuge kuwase sora karera kore ,0
nuge nuna woress watane sima deriya wokalida asay hasyana tayko one hasyanay,-1
Nuka yagida ane xossi eres.,1
Nukko Nukko Xelarkisha Xoossoo,1
Nuko xelarksha XOSO,1
Nuna cadiyaagaa cadday caddo Neeni gooba beeraas,-1
Nuna ciqonappe kesso xossay,1
Nuna milatenaba hanenako lo o.,1
Nuna mootuwa shatimissiyage beniba gauriyoga xalla gidena hige mengiste nu oysha wati zari giya qofaa boxoosidi dere asawu geliya maaran odana koshees. ,1
Nuna woriyaget nu geta,-1
Nunaara diya XOOSSAWU ubbay hanees.A xooniyabi baawa.,1
Nunaara Diyaagee Ubaa Xooniyaagaa.,1
nunara de iyage ubba xoniyaga tumay xones,1
nunara deyage uba xoniyaga,1
Nunara Deyage Uba Xoniyaga Kawo Xona Nato Minite,1
nunara diyage uba xoniyaga nuga.nuni.xoosi imiko.ekana,1
Nunara diyage ubaa xoniyaga a sinitan wottana,1
nunara diyage ubaa xoniyaga sodo kanamara diyage ubaa xoniyaga dile le sodo Manama,1
Nunara diyage ubaa xoniyaga yagid odite oyichiayi de iiko,1
Nunara diyage ubba xoonees ,1
nunarra deiyagge ubba xoniyagga ,1
nunera degi ubba xinaga,1
Nuni xaysana gishin darana..xosi gido intenara,1
Nunika Nudonani Nu Wolayitatto Dana Xoqu Otidi Xeliyako Daro Lo o Nega Mayidda Teme,0
Nunika oletana,-1
Nunna nuuge bayziyoogattene yiloyiyagge,-1
nunna nuuge mizzises,-1
Nunnara diyagee ubbaa xooniyagaa,1
NUNNARAA DIYAAGEE UBAA XOONIIYAAGAA,1
Nunni koyiyoyi issinno hinnakka wolaytta dalegga mantiyaa.,1
nuppe koshiyabba pollana koshshees,0
Nuso ashkarati Hailemariamadoy Tashomadoy asa ubba yashissidi cou ottidosona,-1
Nuso gaamuwaw,0
Nuso Gamuwawu Xagiyago Gudiyago,0
Nuso nato,0
Nusobay awu gakkide?,0
Nusogo nenaka itti bochopo,1
Nusonkka Miizi Yelaneesha?,0
Nusoo geelati maataa oychchi ekiyooga oychchanappe giidi dungguxidi guyye diccosona.,0
Nusoo geellay nuna wursees goosona mittati,-1
Nusoo natti,0
Nusoyo xeetappe aapuna immeti? Ane NUSO ay keena wolaytta Cenggursse aybi pacci ay kunttane? ,0
Nuu awantta shemppuwa maaro,1
Nuu bitaa amuwasi guye gokoo .nuni issino wolayitay gita sheshaa,1
Nuu donna dichanawu ubbayika baxxiya issipe baxxetana koshesi,1
Nuu donna dichenage yelletta xayisiyoga. Yattiyo gishawu ubbayika hashetide baxxettana koshesi,1
Nuugo gitaawu anjjetta bawa,1
Nuuna doora wolaytta dere karettin de okko Oonakka yayokko dungguxokko,1
Nuuni doossi nuu biitawu,1
Nuuni Issinno,0
Nuuni ubbaykka Andualema,0
Nuuni ubbaykka nu ayye Wolayttessi baxetettoosi,1
Nuuni xilluwa tuma miyyiyan daanaw besses,1
nuusi kililiya oyshay shiiqibena gawus,0
nuusi ubbaasi gita oysha kiyiis nu nu a dichchana xayin ooni dichchaneesha?,1
Nuwaye nato azanos Nuni issino ,0
Nuyo A Wossa Koshes Teme Harabayi Bawa,1
Nuyo mideka gilste otena mideka afanetideye,0
Nuyo xosayi deyesi sidamatu woliqan gelo xosayi,1
nuyyokka koshes woosay.Asaayyo attite intte baggara Tamasgan,0
Oda taayenna gaamuwawu ulo xallawu aqqagettawu ,0
Odanawu donnaa kummiyaa wogaa wollayittawu,0
Odashin bitiyo mada demadasa atuma na a,1
Oddoppa tayshaw hage sasuwa ehes,1
Odishin tayshawu hare motto gidis xossi mado Wonitoy lo anna ,1
Odishin xayiigidetiiye hanno gakkanawu paakuntti gakkibeena,0
Odo kaniche gidopo osonifeo,0
Odoppane qodhdho wakkallay kare godariyappe dares.,-1
Oduwani gidena ossuwani besite,1
ogato amado wolaito ayiya nena yelu. ooratabi de ko hay ele gatta tawa naw.,1
Ogato Amado wolaytaw tumaka be lo'asa ,1
ogettu ubay wolaytta moottaa xoqqa pixxa keetta kesosona.,0
Okka xaafissanawu Nu beera kiyoos,0
Ola botan de''iyaa ubbay ne aye nattattenne ayis qaretik co ayis hasayayyay,0
Olaa miixan tohoy togay garmmaamoos,1
Olanchchati tooranchchati olawu biiddi tossa maldduwa koosettaa moos,1
olawu toggiyo paraa qolchay de'iyooree ne zawaa ne miixaa ne woganne taarikiyaa nagissida gita deree wolayitteee saroy niyoo gido,1
Olay Huuphesan din hagan diya asaa daganttiyay Aybee?,0
oli xoossaa sunttan haakko asay likke ta ishawu,1
Ombboshee Yedday Yeddikke,0
onakko koyiro oyicha siya Ne dabbo getahuna eshi wobilo wozito ,-1
Oneh Hege,0
Oneka bawaa,0
Onekka ba ba ba wolayta suntaa kuwushiday baw kawuyo aguye a sintay hanidan deriya sintan kawuyo ,-1
Oni eri hadalga mantya baasiyogara ohetidagan gello hakaloytana giishin zubaridabay dikko zorettidi gigisyakko lo enesha,0
onikka xoosappe darenna. Xoosi sinttato,1
Onni oppe guxxi lo essi minite,1
Oogato amaado wolayttay hirggenna qoppenna hira duretay oyqqa ne wogaa bessa laa ne gitay.,1
Oone digena digiyay deii? Baawa onekka baawa..,0
oone eriyay neeka kaysokone ,-1
Oonee Xaapa Gi Oday Beljige Tasfaye?,0
Oonne diggenna ,0
ooratta Layttan Wolayta Oorattaba Ekkodi Yaanawu De ees arbbappenne aymalo gidduwan xoossi de ees.,1
ooratta lYttan oorattabaa besso,1
Ooratta paxay giyagaa 'Hargee kehido Asaa' giyaako lo'o malatees.,1
OOSO Y WOLAYTTATTO HEGAAPPE SINTTAN,0
Ooso keettatu malata woykko Logo medhdhiyo oosuwan citaa shoobiyakko kehippe ufaysses.,0
Oottana danddayiyoobaa oottiis taarikiya xaafissiis a shemppuwaa maaro ,1
Oottanaba mali Haniyaaba mali Mayzza wode Wolayttattoy Salo Gufantto cenggurssa ,-1
Oottanawu bessiyobatane Intteyo de iya qofaa immite.,1
Oottokona orata asati,-1
Oraatabi de i tamasiggana?,0
Orata qaacanawuka pagalawuka qadayi ubbawu des,0
Oratta Layttay WDM Oyshawu Zaro Demiidi Duriyooga Miicciyoogaa Ufaytiyoogaa Gido,1
Ordaychadasa Temu Tayshaw,0
oromoti kaletiyo oso ketay shin wano geti?,0
Oroy ofinta Dihidenene nuni hafintane yafinta Nanto gatiyabi baa yibata yotida Jeja qachida,0
Ossa Nana gamuwawu gitta loassa,0
Ossoy meraykka lo'iyoogo teme,1
Ossuwan bessitte gettees eettakkaa,1
ota giyoge woygiyoge?,0
oteretiyo taishaw darasa darasa nu gitaye,0
Otoretassi oyishayi simini nu ayifiyani be anaa,1
oyicha Xoosso Yedofa ,0
Oyissa Qashshetta Galatoosu.,1
Oysha mintidi oychana leftoko,1
Panguwa bayiza kayisoy,-1
Para sangisanawu hariya gondarsos giyosappe haahosan dos,0
Para woriya golluwa hhh ciishshaa,0
Paxxa marka gidoko nuni nnu kawa dagatosi worabb worabb gida gitta dumma qara.wolkama attuma assa yeleto amaly ,0
Penggiyaa shayiyin Gelawus,0
Pirko meqaysi machepeka atays gid hanis,0
Po o Gujidikka Neyo Teme,1
Pooccamiiddi piikkattiddi garimmamiddi koyizziddi guddiddi guummiddi mokkiekkanna,1
pooleto ubbas,1
Po'oo niyoo tamawu,1
Poo'o puulaa gallassaa gido,1
poraa gitta aso,1
Poraga temesgena soy gooyes giiko kare baqetees gees giida.,-1
Porite wolaytta daagatoo ,0
Potolikaa xeelaa dummatettaynne ammanoy shaakkenna keettaa keexxoos wolayttummawu ane issippe baaxetoos,1
Pulanchawu,1
Pullancha issippe saro gatoo,1
punduuniyaa aaho dembbaara giigee kombbiyaa kacaama daaliyaree ,1
Purchakyan maatai xayena era. Kossetida qumatu garsape xeesa. Sham'etai ushe ye qumee?,0
puuli diyage malaales,1
Qa qefiya kessi paalliiyye,0
Qaadi bayna kanay soni shukishin derya hasanaw bes gida,0
Qaathay Kehappe Ufaysees ,0
Qaaxxa siyettenna ,1
Qaaxxiya misiliyan duuqqettidi,0
Qachay birdho,0
Qachchay qashettana qashettay birshshettanay mattana.,1
Qakayi ogenaa wolayituw,1
qalara qanitana qaretiya yekana sheleshiya W. TSADIKA TAMASAGANA HEKKO HEDDE,0
Qalay Wogay hayday onattetaay issi kochas minijo buqura ,1
Qama zoretta galla tumay kawushan,1
Qamaayi ayyi qamiyakkonne,1
qara macasa kehipe nashayis,1
Qareye Gelesho I baw?? hega gottadan torpayidi cady odoruwa aguntta boli wanidi kiyde??,-1
Qashettenna Attumaynne,1
Qasi kataman lalidoye? Xosa tamay mo,-1
Qassi eta sohuwan uttidaageetikka issipetettaa xayuwa qonccissoosona.,0
Qassi giya  tokkiya haray baweye,0
Qassi O Nee Sittan Ehiyakko Lo oo Dinxxiya Duqadda Ehiyogappe Tamme.,1
Qassika Hasayi Diyara Hina Tumma,1
Qaye ashuwa kalin Zo o mizzay ittes,0
Qeera galla Gulantta makkisuwan naaganne?,0
Qiibiya attaasu eritte. Dere asaay ha ikka ne baaxiya essoppa Sinttara zooxetta oogee yiidi de es,1
Qofaa wottidi ubbaykka tobbana besseettees gaada qoppays,1
qoffana koshes demoga ubba fb bollan wotofa,0
Qoffay lo'o shin wursidi haassayettenna,1
QoLQa yara gidanawu koyiya asi ubbi Qaacetta Keeta gakanawu yiidi Suntta Qaacisidi yara kiyanawu danddayiyoga bonchuwaara erissos,1
Qoluwa errayi wuqess uluuwaa,-1
Sa ay mooretichchis gin tumay xonneees,1
saaba qaalan xaafidoge issis issi asaay nabbabanawu metotiyo gishasa,1
saalaw hoolla shin qooriya qanxxin shiyay beettiyoogee,-1
Saaro gatto,1
saasoy lokku giichis teme,0
sa'at woxat Minase Memiru heresa iyegeba yigeyignal,0
Saato Motolomee,0
Sa'ay wontin haniyaba be'edi mewesen new. Giduwan xossay gelo,1
Sagay sasukin togiya wollayitato woraabi,1
Sagge ottonawu ayia yelu ,1
Sakes Tawaa Hayiqoy ,1
salamawe baaxiya aybakonto giidi haika u laaytawuka xoonuwa demeketa,1
Salo mera,0
Saluwa ne sa'aa medha xossay etarra dessi ayine yayopitte ,1
Saluwa sa a medhidage pirdo,1
Saluwa sa'aa xossay nennara giddo. Tummara eqqida assawu saii qamossan attena.,1
saluwa xoossa anjnoy halenani nena demo temisho tuma,1
saluwa xossay nena anjo. Tumay haga.,1
Saluwa xossay tuma pirido,1
Saluwaa xoossay allo ,1
Saluwaa xossayi xelees,1
SALUWAAN DIIKI? PIXXA KETTAW TAMAA.. Uff,1
Saluwan tamaa shoccidosonaa Dicha,1
Saluwara Wolayttia xoossay fixxa keetta Gello,1
sareta unica chaniba,0
Saro gato nuna be'anaw,1
saroo sima isho ,1
Saroo takkaddi kehippe lo oo allaale tishshi gadda anne ne issippettetta deriyaa assasi gatta lo o woddiya amottays makkisoy injettis,1
Sarotetta payatetta wopa dureteta enteyo amotas.,1
Saroy haakkoppo ,1
Saroy niyo gido dosays,1
Saroyi gatto,1
Saroyi ubbasi gidanato Stockholmepe atas,1
Saruwaan oyichchido oyishaassi saroo zaaruwaa koyyos,1
Saruwan simite tayenatto,1
Sasoyesi Tuma Tana Tayishato,1
Selfie giyaagaw waana birsheta,0
Selfie tana tarka lo'es,1
Selfiyaa gaasa erayidda,0
shakenan qorenan saruwan shachcho,1
shakenan qorennan saro gato,1
Shakennan qorenan haashu ubba wolaytta ASA gatees,1
Shakoppo intenna ita ayippe odoruwa agunita xello,1
Share Oottos Deriya shiishi ekkidi issippe Gitaba oottos ,1
Sheepuwa maroo simi watanne xoosa hosoo dandaya imoo giddi aganappe,1
shemipuwaa maaro nu wolayitta aawagga ,1
Shempanawu wayisikko shekereyikko wooman oyikiko essuwaan payattetta xeeliyaa keetta baanawu koshshes,0
shempo gam a ta ishayi,1
shemppoy xayo,0
Shemppuwa maaro goday,1
Shemppuwa maaro kehasaa aatto giida,1
Shemppuwaa maaro,1
Shempuwa itaga maroo,1
Shempuwa maro maroo woggaa Assanawu Ayeeyi,1
Shempuwa maro xossay,1
Shempuwa Maroshin Manta Alitaye Fire hano Gakanawu De'iyakko Wolayttato y Diccanashin Attis.,1
shempuwa marro. Korona hargiyapeka nagetitte,1
Shempuwa Xoossay Maaro,1
Shempuwaa goday maaro ,1
shempuwaa maaro minotettaa immo wolaytta uloy daro eranchchata yelees qassi hegee ufayssees.,1
Shempuwaa saluwan maaro ,1
Shempuwaa xoossay,1
shene sheniya hade hadiya tarike yottesi hayiqena sunttayi yelletayi bonchessi minnette woliytumayoo,1
shenee hayqanaappe shempoy hayqo,1
Shenppuwaa marro nu awanittugga,1
shepuwa maro daniday imo,1
Shin akkuwa eray?,0
shin kawo nne kawo Andualemppe haray patteketta gis gada odarkisha hay niyo bittiyo mays ,-1
Shukeretopa ish ayiba iti hage qasi tish puyinay,-1
Sikoya yellage Gifataa yo yo Maskala,1
Silkiya payiduwa qoncisiyako,0
Sima entena nagitte saruwan simte ,0
sima hayquwawu ay halo kiyane xoossabaaninne waanidi gelanee.,1
Sima nuuyo gakka naqaashay hagaa milaates,0
Sima wanane? Eqqin daddaye shattiyo mitta zin'ene kanaye xalles giida ,0
Simi waatane wolqqi baynnay xoossawu odees ,0
Sinittara yanabayi diyo gishassa,1
Sintawu guye mana diyoga eridi ogiya doyi imidosona,1
Sintta xeera intte naa aakka keehippe daro dosays tuma bariya gam ite nu deriyasi gita xee'oti.,1
sintta xerrawu ubbawu po'o gaysi,1
Sinttan xooqqasan Ordde oyddiyaan Araataan uttishin Nuuni Sunttawu doorettidi Inxxarssa mal idi,1
siretida asatura gaytotetta medhida asata shakiyo hanotay ho awa gakide?,1
siriyara qazaza qasikka merara malisasa shene itta sutta kareta wolaytta.,-1
Siya iyu suntaa moriyogane dagato sunta moriyogani nu suntaane xoosa sunta moorasa niyo Nero zaaro ,-1
siyidi tamman Zariya Elasa Xossakko Wosanawu Besses.,1
Siyoko ubbayi yedetenage ayi uffayis etika ayis kiyona baye na.a olidi kiyahe nuyo wana kayisuwa,1
sodo taymiyawu ne o bagako nena akeeka tumaa bageeye tuujuma bage ? qs tumay awan diyako koya coo pirdopa ,1
Soo assayyo zaariyyawu dabbuwa xoossi dandaya immoo,1
soope karee baxxiyaa domogga doggiddeyee?,0
sugay qaatenagawu oykay oogenanawu wogga wolaitawu neenika baalay buuchara xokin ma ,1
suttanni caqqiddo guttranni macciddo baxxesho ,0
ta awa isha manita Takile ne darasa gareno Mara na ay.,0
Ta eshaw xoossay Anjoo ,1
Ta eshawu tani niyo de iya siquwa ayibin koncisana dandayiyako tawu odariki,0
Ta eshaye lo'oassa getaye.,1
Ta Eta Maaddiyo Wolqi Baawa etara Mayrami Nay Gido .,1
Ta gita eshawu yashasa garmamada wanayi nu goda yesusa denduwa wolka balla hashu gatess.,1
Ta godaay shoddo etta lewiyara ya effiya oggiya besseriketi etta,-1
ta godda ubba goddayo,1
Ta gompesa tayshawu,0
Ta gonifatto xosayi firidana desi wolayitta xosayi siribi gena,1
Ta hanipe kasetada qacidogawu gita gasoyi des,0
ta ishaw nemalayi naa xalayi deyako wolattasi gedasi tuma ubawuka galatosi dica,0
Ta ishawu hashshu isspe gattisi,1
Ta ishawu hegee tumu yoho nu  deriyaassi haggaaza immiyo ooso keettatuunikka go ettiyaakko aassanawu danddayoos hara ogetikka de oosona,-1
ta ishawu kawoy bayna tophe yashshees intena naagitee saro simmitee ,0
Ta Ishawu Teme Ehasah wolaytum luxuisasa Teme hegane ne a oneene gakenna,0
Ta kawa gamuwaa wolayta minuwa,-1
ta laggiyawu niyoo kumetta payatettaa amottayidda issippe amo gidiyoogaadan hidootaa wottayis,0
Ta miyawu siqyesi,0
Ta wano neppe anjeta agike tawu ne,0
ta wano wolaitto niyo nebay tana shenppissena.,1
Ta wolaytta giyaa ubbaykka ha qofaa bolli tobbiyoogaan wolaytta issippetetta ehaanawu qaaxxoos,0
Taa doonnay bochchetto derriyan laallabeeto kase nu bayzetoge giidana La'me son doomo.,1
Taa ishaaw.,0
Taaka mayas nuunara diyage ubba xooniyaga,0
Taani de'iyo Addisaba shin ha programiyaa zarada siyo ogee de'ane ubakka Wogetta.,1
